bin,n,favorite_roi,underdog_roi
0,171,-7.5283,2.7676
1,132,-12.5062,10.7241
2,196,-4.9866,-2.3277
3,306,-1.5995,-5.2159
4,406,-9.0927,-0.4937
5,367,-7.8494,2.327
6,347,-7.0517,-0.3244
7,197,-6.0253,-1.8426
8,88,-3.2307,-1.294
9,165,6.6311,-22.528
