bin,n,favorite_roi,underdog_roi
0,164,-2.8245,-4.2275
1,149,-3.6481,-5.2144
2,195,-11.4131,4.4382
3,322,-8.5323,0.3297
4,371,-5.9035,-3.6253
5,370,-6.931,-2.6736
6,350,-6.7576,-0.7595
7,207,-0.3045,-9.3882
8,132,-6.243,4.562
9,148,-12.8327,9.9888
