bin,n,favorite_roi,underdog_roi
0,81,-6.1441,-4.6688
1,70,-4.5186,-6.587
2,206,-15.0849,-0.3633
3,292,-11.338,-2.7003
4,449,-3.9977,-8.9697
5,460,2.5213,-17.1492
6,281,-4.5059,-7.0386
7,191,-2.7901,-11.8041
8,58,-2.0931,-13.5799
9,104,12.5243,-30.74
