bin,n,favorite_roi,underdog_roi
0,97,-17.1915,3.7781
1,66,-20.9072,7.397
2,194,-11.7219,-3.0417
3,292,-11.6918,-1.0292
4,422,-4.5255,-9.0384
5,505,-2.5503,-10.7408
6,287,1.7665,-17.5243
7,166,-5.137,-4.9177
8,62,-14.5405,2.3874
9,101,11.854,-33.3227
