bin,n,favorite_roi,underdog_roi
0,124,3.7132,-11.7124
1,60,-2.5658,-2.9984
2,162,-14.5463,5.3282
3,388,-5.9139,-2.7587
4,477,0.5699,-7.3921
5,465,-2.5984,-7.1776
6,359,-3.0968,-6.5556
7,189,-11.2205,4.9881
8,63,-6.4562,8.254
9,118,2.8688,-14.3744
