bin,n,favorite_roi,underdog_roi
0,195,-18.4082,18.161
1,127,0.6162,-7.7292
2,223,2.9886,-12.3427
3,272,7.767,-15.8165
4,395,-9.7071,0.5293
5,372,-0.0943,-7.1208
6,295,-8.7653,2.7805
7,199,-6.8344,-0.7698
8,133,4.677,-16.7852
9,198,-8.2172,3.5556
