bin,n,favorite_roi,underdog_roi
0,108,-8.3885,-1.2468
1,113,-1.3614,-5.5762
2,171,-7.6729,-3.4266
3,326,-4.8912,-2.8662
4,488,-3.7778,-3.1506
5,503,-0.2292,-10.1184
6,318,-9.3719,1.8418
7,157,-7.9596,4.2412
8,103,4.4095,-10.4096
9,121,-15.2562,11.8377
