bin,n,favorite_roi,underdog_roi
0,139,-17.2732,17.8019
1,129,-10.2597,1.8575
2,227,-3.6378,-7.7156
3,354,-2.812,-5.5661
4,383,-1.6433,-6.3449
5,340,-4.7904,-1.5109
6,339,-6.7072,3.2081
7,245,-1.6312,-9.0415
8,97,3.0121,-13.478
9,153,-2.141,-4.4286
