bin,n,favorite_roi,underdog_roi
0,42,-13.7337,14.602
1,38,-14.5736,10.448
2,59,-15.3087,3.5759
3,111,-7.9746,4.7892
4,153,-4.6875,2.7507
5,171,3.6775,-15.9327
6,112,-0.7806,-18.737
7,81,-9.3618,2.2642
8,40,-19.2315,13.1899
9,46,-14.9315,20.3802
