bin,n,favorite_roi,underdog_roi
0,93,12.6617,-25.7979
1,100,-10.4376,6.7984
2,145,5.8704,-10.5978
3,326,-5.5081,0.5274
4,513,2.6921,-11.1171
5,580,-2.4321,-6.9596
6,310,-7.2976,1.7694
7,163,-4.0012,-1.4561
8,79,-12.1369,13.9994
9,94,3.8803,-23.723
