bin,n,favorite_roi,underdog_roi
0,135,5.343,-22.9211
1,116,-11.1561,-0.2745
2,116,-21.8744,13.5455
3,327,-2.8983,-8.441
4,486,-3.6366,-5.9017
5,528,-7.2398,-2.8435
6,317,3.7912,-15.4812
7,140,-9.3597,-1.0752
8,98,-6.457,0.0856
9,144,-14.2321,10.0692
