bin,n,favorite_roi,underdog_roi
0,133,0.792,-13.4707
1,129,-6.8914,-4.8657
2,205,-8.7012,3.5915
3,324,11.313,-19.4512
4,392,-7.3257,-1.2391
5,465,0.5466,-9.0374
6,306,-7.111,-2.1857
7,208,-0.6449,-8.0079
8,88,-5.4801,-1.0421
9,160,-2.3708,-8.977
