season,n,favorite_roi,underdog_roi
2009,3,-26.667,83.333
2010,6,11.903,-100.000
2011,15,-0.612,-16.667
2012,11,-6.341,-4.545
2013,11,-6.244,11.364
2014,21,-8.152,6.762
2015,18,1.825,-41.333
2016,26,-8.197,8.846
2017,15,-15.510,57.600
2018,17,6.602,-68.882
2019,22,-7.222,18.455
2020,19,-4.910,-14.842
2021,32,-7.548,12.281
2022,28,5.644,-48.321
2023,29,-6.036,5.897
2024,60,-11.149,29.817
2025,45,9.582,-85.044
