season,n,favorite_roi,underdog_roi
2009,24,-7.373,4.167
2010,102,-3.214,-15.549
2011,78,-9.098,22.564
2012,68,-3.735,-6.176
2013,72,6.077,-64.583
2014,80,0.637,-31.112
2015,74,5.427,-55.365
2016,71,-10.269,22.915
2017,88,-12.945,41.795
2018,78,1.147,-41.295
2019,89,-7.750,17.034
2020,62,-12.993,53.161
2021,55,-5.875,-1.582
2022,78,-5.692,2.590
2023,48,3.886,-45.271
2024,85,-4.673,0.835
2025,90,-4.806,-10.644
