season,n,favorite_roi,underdog_roi
2009,17,6.858,-39.412
2010,42,-1.878,-16.714
2011,33,13.630,-54.242
2012,33,5.064,-30.455
2013,35,-13.267,12.371
2014,33,2.684,-31.000
2015,54,-15.070,24.648
2016,51,-1.323,-20.961
2017,35,-16.791,27.343
2018,54,-0.271,-20.833
2019,56,-5.202,-5.125
2020,40,1.774,-23.900
2021,52,-11.767,13.231
2022,54,-11.760,19.167
2023,38,8.793,-40.211
2024,48,17.222,-64.479
2025,58,-14.082,26.776
