season,n,favorite_roi,underdog_roi
2009,46,4.090,-36.022
2010,97,-5.189,-4.515
2011,115,1.754,-22.574
2012,101,-5.152,-4.228
2013,116,-1.388,-12.095
2014,95,-6.521,3.000
2015,105,-5.762,-3.276
2016,91,1.071,-26.022
2017,89,-12.172,13.831
2018,87,-0.125,-15.690
2019,84,-0.456,-21.940
2020,74,-5.289,-2.257
2021,65,6.977,-37.892
2022,87,-14.594,26.701
2023,105,-6.342,4.743
2024,74,-13.617,24.108
2025,77,-1.862,-8.442
