season,n,favorite_roi,underdog_roi
2009,37,-3.069,-8.189
2010,100,-19.619,11.328
2011,89,-13.182,1.123
2012,78,-13.128,3.682
2013,100,-16.978,10.748
2014,87,9.210,-21.731
2015,92,-1.978,-7.569
2016,87,-6.272,-3.365
2017,90,-9.956,2.955
2018,94,-6.983,-1.258
2019,116,-15.908,8.419
2020,87,-12.515,4.206
2021,81,0.359,-10.990
2022,87,1.630,-10.719
2023,103,6.085,-16.451
2024,92,-9.708,2.734
2025,73,-6.586,-5.063
