season,n,favorite_roi,underdog_roi
2009,20,2.051,-20.950
2010,72,9.272,-33.056
2011,65,-2.869,-10.554
2012,46,-7.239,-1.457
2013,59,-5.561,-6.559
2014,77,0.114,-12.974
2015,64,-13.185,9.609
2016,60,-1.831,-9.650
2017,56,-21.843,24.696
2018,67,5.898,-21.373
2019,65,-7.671,-1.338
2020,68,-10.637,9.176
2021,65,-6.249,2.154
2022,68,11.861,-32.691
2023,64,-1.829,-5.938
2024,61,15.885,-39.934
2025,81,-7.191,-0.383
