season,n,favorite_roi,underdog_roi
2009,24,-7.373366013071895,4.166666666666666
2010,102,-3.214316933619972,-15.549019607843137
2011,78,-9.098101536790546,22.564102564102566
2012,68,-3.7350340940047912,-6.176470588235293
2013,72,6.077295881275388,-64.58333333333334
2014,80,0.6366007843188656,-31.112499999999997
2015,74,5.426977680637681,-55.36486486486486
2016,71,-10.268566002646743,22.915492957746476
2017,88,-12.945100457375045,41.79545454545455
2018,78,1.1474755091303774,-41.294871794871796
2019,89,-7.749751981695428,17.03370786516854
2020,62,-12.993197509228324,53.16129032258065
2021,55,-5.875061690300099,-1.5818181818181853
2022,78,-5.691588835560571,2.5897435897435903
2023,48,3.8860052391812916,-45.270833333333336
2024,85,-4.672594991594979,0.8352941176470587
2025,90,-4.805811516462777,-10.644444444444442
