season,n,favorite_roi,underdog_roi
2009,35,-4.958,-6.457
2010,97,-5.977,-1.897
2011,89,-6.767,-3.404
2012,77,-10.313,1.364
2013,111,0.140,-16.622
2014,99,-7.858,-3.727
2015,92,6.459,-25.326
2016,101,3.610,-23.921
2017,125,-8.209,0.264
2018,111,1.616,-17.964
2019,97,4.634,-26.113
2020,86,-11.371,9.198
2021,86,2.069,-14.814
2022,112,1.486,-13.366
2023,123,-8.657,3.382
2024,89,-14.829,13.764
2025,91,-9.890,6.385
