season,n,favorite_roi,underdog_roi
2011,1,-100.000,948.000
2012,1,4.498,-100.000
2013,2,3.995,-100.000
2014,4,5.120,-100.000
2015,9,-7.893,56.667
2016,9,-19.778,206.111
2017,3,-30.175,287.667
2019,1,2.990,-100.000
2021,1,5.999,-100.000
2022,3,5.384,-100.000
2023,1,6.494,-100.000
2024,3,5.247,-100.000
2025,2,5.595,-100.000
