bin,n,favorite_roi,underdog_roi
0,0,,
1,10,-8.9016,2.6
2,49,-7.8025,-5.2549
3,124,-10.7792,3.3609
4,139,-13.0556,4.19
5,161,11.6475,-24.3267
6,124,-2.8756,-8.8028
7,44,-7.5983,-4.4545
8,4,-38.6726,54.0
9,0,,
