bin,n,favorite_roi,underdog_roi
0,0,,
1,4,-29.7671,27.5
2,28,7.2398,-20.0572
3,57,-36.3761,26.3431
4,67,-0.2224,-12.5458
5,68,-6.1067,7.7479
6,58,-9.643,10.7069
7,24,11.2555,-38.5
8,3,-54.321,163.3333
9,0,,
