bin,n,favorite_roi,underdog_roi
0,0,,
1,2,-18.9441,32.0
2,18,3.804,-11.8433
3,102,-0.8035,-9.0353
4,193,-0.6963,-7.9575
5,187,-6.1215,-0.8895
6,96,-20.4045,24.023
7,15,29.1667,-60.7333
8,2,38.5177,-100.0
9,0,,
