bin,n,favorite_roi,underdog_roi
0,0,,
1,10,49.006,-79.5
2,30,-9.3786,9.6942
3,55,-11.808,0.3342
4,89,-10.5749,-0.856
5,74,5.9667,-14.7782
6,53,15.1532,-34.9057
7,34,-11.3382,3.9118
8,12,-3.7602,-3.1667
9,1,-100.0,180.0
