bin,n,favorite_roi,underdog_roi
0,0,,
1,7,-34.9097,56.0
2,54,10.1478,-18.3504
3,95,-0.8017,-6.3113
4,136,-1.3966,-4.9316
5,158,-0.3568,-4.796
6,109,-15.319,17.6281
7,49,-8.494,5.102
8,6,33.7356,-100.0
9,0,,
