bin,n,favorite_roi,underdog_roi
0,0,,
1,18,-14.5753,16.9444
2,61,-2.5492,-0.9878
3,62,-5.4171,0.2026
4,79,-3.1409,-0.0569
5,65,3.1671,-15.0063
6,70,-6.6585,3.7017
7,66,13.5462,-45.4394
8,13,-19.8486,33.0769
9,0,,
