season,n,favorite_roi,underdog_roi
2009,14,-23.408,10.929
2010,21,-2.069,-23.476
2011,14,17.444,-64.612
2012,15,-2.581,-5.933
2013,11,13.319,-59.545
2014,13,11.576,-74.039
2015,14,-36.550,57.212
2016,14,0.315,11.214
2017,10,14.891,-58.903
2018,15,0.132,-18.133
2019,12,-29.489,29.417
2020,14,2.133,-49.857
2021,15,-22.471,48.874
2022,13,-27.887,152.846
2023,17,3.798,-36.647
2024,4,16.102,-100.000
2025,21,2.516,-34.760
