season,n,favorite_roi,underdog_roi
2009,10,19.902,-49.101
2010,11,-44.601,23.226
2011,14,-19.746,16.294
2012,9,27.997,-23.315
2013,14,3.360,-11.807
2014,10,-0.296,-31.904
2015,10,28.486,-44.564
2016,12,26.513,-38.530
2017,13,-24.256,8.541
2018,11,-15.672,7.194
2019,11,8.914,3.004
2020,10,32.594,-61.065
2021,12,-42.326,14.994
2022,13,-14.601,-19.603
2023,12,11.756,-37.279
2024,18,-18.861,2.464
2025,11,-14.384,-7.104
