season,n,favorite_roi,underdog_roi
2009,15,-6.728,-22.266
2010,9,-0.893,-37.000
2011,17,-10.792,16.118
2012,7,-25.416,6.000
2013,11,-6.763,-27.364
2014,9,4.815,-0.111
2015,14,2.781,-37.357
2016,13,-54.987,108.782
2017,14,23.812,-51.110
2018,15,18.233,-47.587
2019,12,8.456,-61.959
2020,9,2.880,-60.671
2021,5,-24.810,31.250
2022,17,-9.282,-8.054
2023,15,9.890,-34.333
2024,16,-18.674,21.477
2025,12,4.387,-8.890
