season,n,favorite_roi,underdog_roi
2009,14,-22.140713428228434,22.357142857142858
2010,11,-43.92266282925751,104.48774666496186
2011,11,-36.72414016727548,38.124098124098126
2012,15,10.896677158694619,-21.749494949494952
2013,16,-0.8240379794281577,-31.8125
2014,10,-13.295342687248118,-12.035537190082643
2015,12,2.7061055409266963,-19.58333333333333
2016,7,7.764262556903087,-40.857142857142854
2017,17,12.270418284262027,-21.11764705882353
2018,14,13.136945210353188,-89.15618060695782
2019,8,-6.141979889616413,16.249999999999996
2020,13,-12.17207529022486,5.617970265029089
2021,17,-4.074205149625393,-8.001928640308584
2022,12,6.062549445298307,-53.91666666666667
2023,15,19.45937857134062,-71.56537467700258
2024,12,0.9032676446428486,9.583333333333337
2025,18,16.417017112386905,-46.388888888888886
