season,n,favorite_roi,underdog_roi
2009,15,40.944,-78.716
2010,13,-30.704,21.378
2011,7,45.532,-76.127
2012,15,-9.134,-4.616
2013,15,-15.076,13.481
2014,11,-74.362,87.035
2015,14,12.796,-31.716
2016,11,7.031,-47.999
2017,14,26.454,-36.452
2018,17,-10.976,15.693
2019,11,-49.809,69.551
2020,16,-24.026,38.436
2021,17,35.657,-87.059
2022,7,12.707,-70.857
2023,14,-29.105,18.759
2024,14,-9.931,-6.857
2025,17,34.110,-43.765
