season,n,favorite_roi,underdog_roi
2009,12,-9.583,0.179
2010,10,-32.421,2.122
2011,13,-28.932,-0.484
2012,10,11.621,-30.373
2013,13,-2.289,-16.542
2014,15,-50.077,19.262
2015,17,77.331,-61.335
2016,10,39.894,-26.285
2017,18,22.659,-22.121
2018,12,-29.562,-1.088
2019,11,-45.226,20.434
2020,11,16.831,-6.190
2021,8,9.817,-23.767
2022,18,-10.529,-18.560
2023,10,-40.966,-4.323
2024,13,3.703,-10.675
2025,6,35.106,-70.513
