season,n,favorite_roi,underdog_roi
2009,11,15.471,-50.000
2010,11,-39.046,48.880
2011,13,16.490,-46.890
2012,13,-22.730,-2.557
2013,14,1.485,5.727
2014,16,-9.084,31.877
2015,11,-20.242,-9.791
2016,10,-39.477,41.757
2017,6,-3.653,-28.667
2018,12,-2.054,-31.484
2019,12,-25.882,12.247
2020,13,-11.672,-6.392
2021,10,-31.554,38.212
2022,18,-16.216,30.131
2023,12,-39.364,31.061
2024,16,-0.523,-15.691
2025,13,-9.976,-14.527
