season,n,favorite_roi,underdog_roi
2009,10,19.901683380441977,-49.10144927536232
2010,11,-43.00028157171015,25.01002001002001
2011,14,-18.769075197646625,17.784870496734904
2012,9,31.1038961038961,-22.45355718934109
2013,14,8.23569761789127,-10.875824039872043
2014,10,0.8526127209123602,-31.39874113558324
2015,10,31.58588523335971,-43.885239085239085
2016,12,28.11924812982754,-38.24444317231334
2017,13,-22.919681441054372,14.47620364164916
2018,11,-14.54561360197009,8.646962735489234
2019,11,10.831116683622199,5.568181818181821
2020,10,35.1934182330205,-60.21069182389937
2021,12,-41.41490383808819,16.802081897874828
2022,13,-13.604422021700632,-17.191632928475034
2023,12,14.178767470310834,-35.805464462207645
2024,18,-16.887047329082204,7.8729374420935
2025,11,-11.719438966009298,-5.35064935064935
