season,n,favorite_roi,underdog_roi
2009,5,-23.401,-11.642
2010,10,-49.563,9.956
2011,14,-13.580,-4.285
2012,13,17.729,-10.388
2013,10,25.628,-31.734
2014,12,16.372,-50.454
2015,8,-18.938,-1.545
2016,19,-11.730,21.836
2017,12,16.678,-11.802
2018,7,51.590,-56.405
2019,17,14.198,-14.156
2020,8,-17.714,15.096
2021,11,-0.165,-5.247
2022,16,-5.993,-13.657
2023,9,-22.556,37.168
2024,14,-39.434,26.827
2025,9,8.500,-24.856
