bin,n,favorite_roi,underdog_roi
0,56,-0.0123,13.9911
1,43,13.0334,-36.0463
2,99,7.2988,-27.343
3,180,-9.9434,-6.2826
4,224,3.883,-10.2079
5,216,3.8667,-21.0027
6,169,-5.3593,0.1263
7,110,-2.2727,-2.7182
8,46,-4.8673,9.7609
9,46,0.4732,-37.2609
