bin,n,favorite_roi,underdog_roi
0,58,-8.6437,-17.3474
1,39,-5.0221,-3.2635
2,103,-6.443,-13.9377
3,188,-0.94,-2.9247
4,236,4.885,-15.1982
5,224,-9.1615,3.9962
6,158,-2.5835,-8.1225
7,109,1.7426,-6.9633
8,38,-11.1585,4.4201
9,58,-8.0524,-28.9982
