bin,n,favorite_roi,underdog_roi
0,84,0.0026,-13.5751
1,46,-21.7187,33.7651
2,83,3.6338,-15.3804
3,122,10.7036,-23.7157
4,199,-4.1804,-1.2753
5,180,-5.4071,10.5892
6,133,-3.836,-6.1739
7,91,0.0135,-10.2508
8,45,-3.0462,-5.0169
9,60,-23.712,56.6278
