bin,n,favorite_roi,underdog_roi
0,54,-8.7969,18.0202
1,46,0.9392,-40.3918
2,80,-4.1605,1.6957
3,175,4.6184,-19.2536
4,270,10.6559,-13.3227
5,256,2.4489,-16.8404
6,164,0.9112,-14.6161
7,72,-1.52,-15.9861
8,39,-1.3303,-24.359
9,55,-10.6906,10.0
