bin,n,favorite_roi,underdog_roi
0,58,-1.2186,2.0711
1,36,-15.275,-11.9421
2,82,-0.898,-6.1072
3,180,-4.3787,-1.4992
4,251,0.0913,-2.5303
5,264,-0.7401,-13.4012
6,162,-3.2276,-6.3653
7,89,-2.6284,-24.7423
8,35,-6.0507,16.6286
9,56,3.3524,-38.8393
