bin,n,favorite_roi,underdog_roi
0,78,-8.3687,19.665
1,38,-17.4089,3.449
2,67,14.8122,-21.6722
3,149,-8.5673,8.9749
4,287,-14.7404,4.4142
5,288,1.8133,-10.1504
6,135,-6.1912,8.9508
7,61,-19.005,33.8107
8,41,-6.3456,-19.2897
9,70,-2.915,-10.1256
