bin,n,favorite_roi,underdog_roi
0,66,-5.7468,23.6823
1,53,2.826,-29.6786
2,67,2.6404,-30.1022
3,143,1.5005,-14.4479
4,279,-0.618,-8.3097
5,268,-7.0538,5.312
6,143,-5.3805,-1.5825
7,83,-7.4854,-0.8344
8,44,-10.7765,-0.1384
9,67,-10.0549,18.8817
