bin,n,favorite_roi,underdog_roi
0,42,4.2253,-25.7155
1,18,-14.314,-16.7289
2,69,-2.5526,-17.7409
3,139,-7.5227,0.5625
4,227,-13.7618,1.4773
5,230,-18.2305,23.4222
6,113,-2.0914,-17.8997
7,69,-3.288,-1.7826
8,21,-18.1883,65.619
9,44,2.3403,-57.2273
