bin,n,favorite_roi,underdog_roi
0,58,-9.2482,-7.3576
1,52,-13.5871,7.6111
2,106,-18.9163,40.3319
3,185,-7.4361,0.5331
4,218,-0.7616,-11.3551
5,213,-5.356,-4.61
6,177,-5.2961,11.5924
7,94,-17.3794,29.9303
8,50,-10.34,5.22
9,57,-9.348,-10.068
