season,favorite_roi,underdog_roi
2009,0.37037037037037035,-1.0
2015,-0.01765990731377237,-0.14750000000000002
2017,-0.3251748251748252,0.8600000000000001
2019,0.3048460372232115,-1.0
2020,-0.6693548387096775,1.55
2021,-0.1889865217882272,0.41333333333333333
2022,-0.044181227806748144,-0.034545454545454546
2023,-0.10486838736445492,0.18825000000000003
2024,-0.06406919385318154,0.013902439024390251
2025,-0.00272053537796952,-0.14750000000000002
