season,n,favorite_roi,underdog_roi
2015,6,9.577163873315197,-42.66666666666667
2017,2,-32.51748251748252,86.00000000000001
2019,3,30.48460372232115,-100.0
2020,3,-55.91397849462366,132.0
2021,16,-16.887860578052436,35.6875
2022,26,1.12940211722468,-16.30769230769231
2023,29,5.10420001312313,-22.96551724137931
2024,27,-1.7327269163168193,-8.888888888888886
2025,11,31.226725373873933,-100.0
