season,favorite_roi,underdog_roi
2015,-0.11009230686599017,0.25249999999999995
2019,0.20750103320016533,-1.0
2020,0.199203187250996,-1.0
2022,-0.2567491280845377,0.8618181818181818
2023,-0.08470226946338086,0.19230769230769235
2024,0.17149512602481326,-1.0
2025,-0.2095299840906374,0.6166666666666667
