season,n,favorite_roi,underdog_roi
2009,13,13.270,-35.385
2010,14,7.420,-28.755
2011,13,17.702,-36.175
2012,15,11.389,-29.206
2013,19,6.484,-22.291
2014,20,-14.102,0.937
2015,13,19.844,-35.763
2016,21,-16.521,10.567
2017,21,-1.585,-8.338
2018,22,28.737,-42.807
2019,15,-20.500,15.532
2020,20,-12.727,5.300
2021,17,0.017,-14.657
2022,16,-1.418,-9.338
2023,12,1.950,-11.667
2024,18,23.888,-38.500
2025,16,27.947,-49.244
