season,n,favorite_roi,underdog_roi
2009,24,-0.916,-24.375
2010,27,-2.461,-19.222
2011,25,9.495,-60.440
2012,24,4.905,-41.042
2013,24,-5.967,-12.083
2014,26,-21.617,58.423
2015,29,-3.995,-13.345
2016,21,-3.494,-11.857
2017,17,-8.070,4.471
2018,18,5.246,-34.611
2019,23,-12.021,10.826
2020,21,-9.719,9.762
2021,18,4.506,-42.444
2022,29,-4.315,-10.034
2023,16,28.815,-100.000
2024,18,-21.488,51.944
2025,22,5.849,-26.136
