season,n,favorite_roi,underdog_roi
2010,2,7.499,-100
2012,3,5.999,-100
2013,2,6.498,-100
2015,1,6.998,-100
2018,1,6.998,-100
2019,1,6.998,-100
2021,2,-46.000,500
2023,2,6.998,-100
2025,1,4.000,-100
