season,n,favorite_roi,underdog_roi
2009,13,13.269944085558175,-35.38461538461538
2010,14,7.419896728140849,-28.75480627033422
2011,13,17.702405299395636,-36.175438596491226
2012,15,11.389426198078091,-29.206060606060607
2013,19,6.483980156362796,-22.290726817042607
2014,20,-14.101857837068174,0.9365464591128331
2015,13,19.84350105921403,-35.762509335324864
2016,21,-16.521402022403656,10.567249940941169
2017,21,-1.5852629072363562,-8.338239741909465
2018,22,28.736550353290998,-42.80735930735931
2019,15,-20.50021652827253,15.53208096694335
2020,20,-12.726941462238923,5.2995557747124655
2021,17,0.017494317519952413,-14.656659867469552
2022,16,-1.4176504019346872,-9.337962962962962
2023,12,1.9500413716248832,-11.666666666666668
2024,18,23.887873173518333,-38.5
2025,16,27.947348201547616,-49.24392002307027
