season,n,favorite_roi,underdog_roi
2009,21,-19.200351625220716,13.761904761904761
2010,18,-2.452920177233621,-13.777777777777775
2011,32,-24.28781915601069,24.75
2012,19,-16.14317470654441,14.210526315789473
2013,24,2.4346186861375614,-26.083333333333332
2014,27,14.981008149841044,-39.7037037037037
2015,20,-11.390478809828048,11.499999999999996
2016,26,-37.92573611993282,61.07692307692307
2017,28,6.3973347578185225,-21.714285714285715
2018,21,24.668056535208027,-59.57142857142858
2019,25,-6.86866212414277,-3.9599999999999995
2020,23,7.50865822069753,-31.086956521739133
2021,16,-15.861699899706716,23.312499999999996
2022,16,-23.1771466506605,33.625
2023,36,-13.618966797178716,10.305555555555555
2024,26,21.802960467883675,-46.15384615384615
2025,21,20.3024010849437,-48.61904761904762
