season,n,favorite_roi,underdog_roi
2009,21,-19.200,13.762
2010,18,-2.453,-13.778
2011,32,-24.288,24.750
2012,19,-16.143,14.211
2013,24,2.435,-26.083
2014,27,14.981,-39.704
2015,20,-11.390,11.500
2016,26,-37.926,61.077
2017,28,6.397,-21.714
2018,21,24.668,-59.571
2019,25,-6.869,-3.960
2020,23,7.509,-31.087
2021,16,-15.862,23.312
2022,16,-23.177,33.625
2023,36,-13.619,10.306
2024,26,21.803,-46.154
2025,21,20.302,-48.619
