season,n,favorite_roi,underdog_roi
2009,1,1.000,-100.000
2010,7,14.005,-100.000
2011,1,11.001,-100.000
2012,3,-24.663,83.333
2013,3,15.331,-100.000
2014,2,17.496,-100.000
2015,3,16.662,-100.000
2016,3,-21.998,88.667
2017,2,18.499,-100.000
2018,2,-40.000,150.000
2019,6,-3.497,-16.667
2020,5,-7.604,-2.000
2021,4,-13.246,100.000
2022,10,-17.799,102.000
2023,2,13.004,-100.000
2024,7,16.854,-100.000
2025,1,16.000,-100.000
