season,n,favorite_roi,underdog_roi
2009,10,2.007,-32.500
2010,10,-25.303,61.400
2011,7,-26.009,50.143
2012,14,-8.333,-5.071
2013,6,-13.321,14.667
2014,9,0.174,-28.444
2015,13,-31.625,73.615
2016,7,-7.086,16.286
2017,5,28.962,-100.000
2018,13,20.389,-67.308
2019,9,-30.326,74.556
2020,10,29.058,-100.000
2021,21,10.696,-49.143
2022,14,10.553,-42.571
2023,14,9.532,-50.643
2024,6,25.309,-100.000
2025,16,22.744,-75.000
