bin,n,favorite_roi,underdog_roi
0,20,-19.1909,30.35
1,3,-18.6629,-49.3056
2,18,-16.9961,36.3399
3,28,31.554,-50.3061
4,52,5.2574,-14.3405
5,50,-8.5787,-7.098
6,29,-14.8533,9.1609
7,19,-5.1603,-22.2051
8,4,14.2529,-100.0
9,14,9.8702,-67.7757
