bin,n,favorite_roi,underdog_roi
0,12,-15.0627,-1.4242
1,4,-40.9954,55.25
2,18,-4.7145,-10.2275
3,28,41.1509,-43.0855
4,68,7.504,-4.9615
5,49,27.5215,-45.2031
6,28,3.6717,6.6011
7,19,7.5963,-40.2105
8,1,357.0,-100.0
9,9,5.4619,-43.0
