bin,n,favorite_roi,underdog_roi
0,26,0.6723,8.141
1,10,23.9953,-73.2
2,22,22.2535,-32.6925
3,28,21.0159,-47.1864
4,41,-4.3713,-1.3766
5,38,-2.2721,-24.3641
6,31,22.9911,-51.8732
7,15,-22.9424,38.4889
8,21,12.6273,-51.1868
9,18,-27.4434,8.1235
