bin,n,favorite_roi,underdog_roi
0,21,2.9013,-28.381
1,11,-13.8188,-5.4514
2,13,-35.2389,50.2849
3,31,-8.6216,-17.5775
4,43,-3.0215,-4.4292
5,39,6.7339,-23.2282
6,23,-16.2134,7.1821
7,18,-5.6071,21.6667
8,10,-21.0989,-1.3
9,24,0.6052,-5.125
