bin,n,favorite_roi,underdog_roi
0,11,-12.9893,-18.2727
1,9,13.6713,-29.8889
2,22,25.2824,-49.3477
3,25,-3.0178,-2.2871
4,58,7.1882,-11.5972
5,39,8.0143,-34.9703
6,26,-13.6554,15.0841
7,20,-19.9983,36.6
8,6,-43.6669,194.8333
9,18,-0.4954,-31.5521
