bin,n,favorite_roi,underdog_roi
0,16,-18.4817,31.569
1,4,-3.5072,-65.7407
2,14,-13.3074,17.2372
3,43,-7.0242,-1.8609
4,44,-8.3747,-4.0264
5,54,-8.0148,-0.5734
6,32,2.6246,-35.4301
7,17,-8.2313,1.3007
8,8,7.1283,-77.2541
9,14,-32.064,17.2305
