bin,n,favorite_roi,underdog_roi
0,22,-30.1012,26.0852
1,6,-31.9746,7.5065
2,12,26.6313,-60.2529
3,34,13.8941,-14.4547
4,50,-5.4433,-5.3526
5,45,12.8226,-24.1931
6,34,-28.296,18.6834
7,17,7.6971,-54.8235
8,6,-17.3246,-29.3333
9,13,19.9568,-80.8462
