bin,n,favorite_roi,underdog_roi
0,18,-26.9934,40.2215
1,13,-1.9222,-26.2322
2,10,-32.9909,38.2111
3,27,31.9703,-44.9713
4,58,-4.213,-3.0252
5,49,-14.0876,3.4732
6,27,6.0759,-31.5054
7,13,0.6311,-14.9231
8,8,9.0053,-56.0
9,16,-6.6837,-28.8036
